update,update_time,weights,cosine
95,17.401328696,43.42899999999999_35.97188156480197_26.27776312960391_-42.714013398366774,1.4927569764588426
96,17.572818295,43.43099999999999_35.96188156480197_26.253763129603907_-42.594013398366776,1.4917454734299254
97,17.726783238,43.40099999999999_35.92888156480197_26.218763129603907_-42.56901339836678,1.4918835363119867
98,17.869190514,43.39799999999999_35.911881564801966_26.178763129603908_-42.42501339836678,1.4907477523979522
99,18.01643945,43.40399999999999_35.914881564801966_26.17976312960391_-42.41101339836678,1.4905766474049351
100,18.215472409,43.40399999999999_35.90088156480196_26.16176312960391_-42.28601339836678,1.4895103301796293
101,18.347284873,43.50199999999999_35.96488156480196_26.20876312960391_-41.777013398366776,1.4838385621543737
102,18.498749151000002,43.54499999999999_35.97488156480196_26.21576312960391_-41.336013398366774,1.479346071833794
103,18.651574704,43.30899999999999_35.73788156480196_25.58276312960391_-41.247013398366775,1.482704034651959
104,18.798908482,42.95499999999999_35.29088156480196_25.051763129603913_-41.15401339836677,1.4869464874827876
105,18.909679438,42.95599999999999_35.291881564801955_25.051763129603913_-41.150013398366774,1.4868995553674
106,19.05694995,42.95799999999999_35.29388156480196_25.052763129603914_-41.143013398366776,1.4868116195012169
107,19.207021923,42.97699999999999_35.306881564801955_25.045763129603912_-41.012013398366776,1.4854310172668221
108,19.360414934,42.97999999999999_35.276881564801954_25.03576312960391_-40.976013398366774,1.4852236952213165
109,19.662922690000002,42.99899999999999_35.29088156480196_25.04676312960391_-40.91601339836677,1.4844635524940724
110,19.796764862,43.04499999999999_35.30788156480196_25.03876312960391_-40.56001339836677,1.480739122449652
111,19.937830103,43.06799999999999_35.32588156480196_24.591763129603912_-40.12001339836677,1.4779115914063605
112,20.08675664,43.084999999999994_35.30088156480196_24.545763129603912_-39.708013398366774,1.4739860213299645
113,20.234911736,43.017999999999994_35.22288156480196_24.47776312960391_-39.66701339836678,1.4744010875979228
114,20.37077219,43.02499999999999_35.22688156480196_24.43276312960391_-39.53501339836678,1.4731957796157844
115,20.519660508,43.023999999999994_35.22388156480196_24.42376312960391_-39.49901339836678,1.472881471274399
116,20.70863774,42.93999999999999_35.129881564801956_24.335763129603908_-39.436013398366775,1.4732792189819222
117,20.840257043,42.91399999999999_35.10188156480196_24.31576312960391_-39.41901339836677,1.473395998251843
118,21.011550611,42.78499999999999_34.959881564801954_24.11876312960391_-39.30901339836677,1.4741032083464023
119,21.160584097,42.76799999999999_34.93888156480195_24.079763129603908_-39.177013398366775,1.473057882786329
120,21.3399214,42.76699999999999_34.931881564801955_24.070763129603908_-39.137013398366776,1.4727158550925952
121,21.536602531,42.76399999999999_34.928881564801955_24.067763129603907_-39.13901339836678,1.4727715645576485
122,21.720916788,42.76399999999999_34.92988156480195_24.06576312960391_-39.13801339836678,1.472764993686594
123,21.856129397,42.691999999999986_34.83588156480195_23.99376312960391_-39.11401339836678,1.4734557754323605
124,21.989422137000002,42.701999999999984_34.843881564801954_23.989763129603908_-39.04601339836678,1.472703850645013
125,22.134870591000002,42.70699999999999_34.84788156480195_23.989763129603908_-39.02901339836678,1.472494025687392
126,22.273000384,42.66299999999999_34.78188156480195_23.88576312960391_-38.899013398366776,1.471997754268697
127,22.485632783,42.66299999999999_34.78288156480195_23.88376312960391_-38.89801339836678,1.4719911253687175
128,22.632286275000002,42.71199999999999_34.79688156480195_23.87876312960391_-38.41001339836678,1.466721415542819
129,22.773496014,42.63499999999999_34.68188156480195_23.63976312960391_-38.02001339836678,1.4643353806619692
130,22.902984342,42.65399999999999_34.69888156480195_23.652763129603912_-37.97101339836678,1.4636289087155274
131,23.185095228,42.69599999999999_34.73388156480195_23.670763129603912_-37.820013398366775,1.461668815281589
132,23.320704998,42.69099999999999_34.725881564801945_23.66376312960391_-37.805013398366775,1.4615895990119456
133,23.557190126000002,42.68699999999999_34.72188156480195_23.658763129603912_-37.80601339836677,1.4616510203730804
134,23.690559573,42.69799999999999_34.72388156480195_23.196763129603912_-37.34601339836677,1.4584977905107874
135,23.859339167,42.702999999999996_34.70788156480195_23.148763129603914_-37.16401339836677,1.4567875371433094
136,24.027396501000002,42.696999999999996_34.69688156480195_23.130763129603913_-37.10301339836677,1.4562728745933902
137,24.225753059000002,42.70399999999999_34.70388156480195_23.136763129603914_-37.08201339836677,1.455969911422296
138,24.353730773000002,42.727_34.71788156480195_23.138763129603912_-36.97201339836677,1.454638612656759
139,24.519224805,42.706999999999994_34.68388156480195_23.098763129603913_-36.87701339836677,1.4539877617118528
140,24.671671839000002,42.706999999999994_34.68388156480195_23.095763129603913_-36.85501339836677,1.4537629873471485
141,24.806434063,42.70199999999999_34.66988156480195_23.076763129603915_-36.73301339836677,1.4525995605894944
142,24.95261087,42.70199999999999_34.661881564801945_23.089763129603917_-36.717013398366774,1.4524102009703688
143,25.107368105000003,42.70299999999999_34.65688156480194_23.064763129603918_-36.64801339836677,1.4517776368044601
144,25.293892256,42.66899999999999_34.600881564801945_23.03376312960392_-36.58401339836677,1.451564141852157
145,25.439839425000002,42.67299999999999_34.59888156480194_23.01776312960392_-36.485013398366775,1.4505466276137688
146,25.593122042,42.32099999999999_34.19088156480194_22.46776312960392_-36.29401339836677,1.453621905862049
147,25.732278434,42.30799999999999_34.16688156480194_22.43676312960392_-36.208013398366774,1.452952717933411
148,25.954976095,42.31199999999999_34.16888156480194_22.425763129603922_-36.12901339836677,1.4521074053305274
149,26.116154708,42.29799999999999_34.14888156480194_22.377763129603924_-36.028013398366774,1.4513229259228333
150,26.264535843,42.27599999999999_34.10288156480194_22.296763129603924_-35.83401339836677,1.449777709300616
151,26.416422978,42.26799999999999_34.08288156480194_21.763763129603923_-35.46601339836677,1.4478507323527534
152,26.564063131,42.213999999999984_33.99388156480194_21.645763129603925_-35.15101339836677,1.445373780847257
153,26.74045123,42.076999999999984_33.85288156480194_20.991763129603925_-34.99601339836677,1.4472523658394114
154,26.882456747,41.84399999999999_33.61888156480194_20.368763129603924_-34.90301339836677,1.450501506163873
155,27.048620731,41.84699999999999_33.61288156480194_20.392763129603924_-34.87501339836677,1.450108098400704
156,27.191223985,41.764999999999986_33.50388156480194_20.312763129603926_-34.85001339836677,1.4509314524270052
157,27.325043867,41.771999999999984_33.50888156480194_20.316763129603927_-34.827013398366766,1.450606060744447
158,27.459760987,41.74499999999998_33.44688156480194_20.246763129603927_-34.55201339836677,1.448129040921931
159,27.622314314,41.74599999999998_33.44388156480194_20.236763129603926_-34.49901339836677,1.447572362652321
160,27.805360193000002,41.74899999999998_33.44688156480194_20.239763129603926_-34.48401339836677,1.447365012326477
161,27.806143557000002,41.75099999999998_33.44788156480194_20.242763129603926_-34.47801339836677,1.4472727581496354
162,27.807012841000002,41.758999999999986_33.44988156480194_20.243763129603927_-34.44501339836677,1.4468511121894514
163,27.80787308,41.52099999999999_33.210881564801944_19.63176312960393_-34.35301339836677,1.4501313560467164
164,27.808668571000002,41.59299999999999_33.18788156480194_19.68076312960393_-34.18601339836677,1.447825255852559
165,27.809404228000002,41.29599999999999_32.88988156480194_19.02176312960393_-34.08501339836677,1.451702509263378
166,27.810677912,41.11699999999999_32.71088156480194_18.71376312960393_-34.010013398366766,1.4535557931252179
167,27.811507378,41.14499999999999_32.73488156480194_18.73376312960393_-33.928013398366765,1.4523043715078083
168,27.812054965,41.08299999999999_32.64088156480194_18.57176312960393_-33.614013398366765,1.449945882556715
169,27.81287379,41.07999999999999_32.63788156480194_18.56476312960393_-33.61301339836677,1.449986833353747
170,27.813610749000002,41.11799999999999_32.665881564801936_18.58276312960393_-33.44201339836677,1.4476314385285736
171,27.814399366,41.18499999999999_32.63788156480194_18.62776312960393_-33.27701339836677,1.4453559878309021
172,27.993606821,41.219999999999985_32.66488156480194_18.60776312960393_-33.11601339836677,1.4432661447781094
173,27.9950023,41.22399999999998_32.662881564801935_18.614763129603933_-33.08801339836677,1.4429008070749456
174,27.996262741000002,41.20299999999998_32.638881564801935_18.576763129603933_-33.04501339836677,1.4427311380621954
175,27.997067325,41.22399999999998_32.65888156480194_18.582763129603933_-32.99601339836677,1.4419514603131203
176,27.998521888,41.231999999999985_32.66188156480194_18.57876312960393_-32.95001339836677,1.4413744948832696
177,27.999223457,41.23899999999998_32.66388156480194_18.58176312960393_-32.91001339836677,1.4408505022135731
178,28.000116083,41.234999999999985_32.65988156480194_18.585763129603933_-32.90201339836677,1.4407753527284073
179,28.000988632000002,41.30299999999998_32.63688156480194_18.630763129603935_-32.74301339836677,1.4385243126632348
180,28.001730407,41.35499999999998_32.67988156480194_18.651763129603935_-32.54901339836677,1.4357248123596806
181,28.002704416,41.34999999999998_32.671881564801936_18.646763129603936_-32.54601339836677,1.435763685027034
182,28.00384785,41.07299999999998_32.38488156480194_18.020763129603935_-32.44401339836677,1.4393357749746056
183,28.004810602,40.79499999999998_32.10688156480194_17.346763129603936_-32.34301339836677,1.4430977584294014
184,28.005775841000002,40.79399999999998_32.10288156480194_17.337763129603935_-32.30901339836677,1.442743769496234
185,28.006698150000002,40.795999999999985_32.09788156480194_17.356763129603934_-32.28201339836677,1.4423603319050393
186,28.00722658,40.774999999999984_32.05688156480194_17.311763129603932_-32.165013398366774,1.4413904515485365
187,28.008128831,40.76999999999998_32.03588156480194_17.27276312960393_-32.04101339836677,1.4401489620167136
188,28.009009398,40.80699999999998_32.06188156480194_17.28076312960393_-31.90401339836677,1.4381736784205261
189,28.009925441,40.76099999999998_31.933881564801943_17.19076312960393_-31.742013398366772,1.4373057764300485
190,28.011161864,40.40999999999998_31.495881564801945_16.66176312960393_-31.65401339836677,1.44174972320794
191,28.011858265,40.07599999999998_31.096881564801944_16.11276312960393_-31.44401339836677,1.4445712597501466
192,28.013319557,40.07299999999998_31.089881564801942_16.11176312960393_-31.42601339836677,1.444398038474006
193,28.014029607,40.08899999999998_31.10088156480194_16.11976312960393_-31.36101339836677,1.443437597035377
194,28.015007053,40.06999999999998_31.078881564801943_16.08276312960393_-31.32601339836677,1.4433311704452325
195,28.015707072,39.677999999999976_30.636881564801943_15.467763129603929_-31.10201339836677,1.4467335059974595
196,28.173469848,39.687999999999974_30.645881564801943_15.477763129603929_-31.075013398366767,1.4462682924613297
197,28.322925634,39.702999999999975_30.658881564801945_15.47676312960393_-31.023013398366768,1.4454886206479265
198,28.323468695000003,39.739999999999974_30.683881564801943_15.48876312960393_-30.85001339836677,1.4429780464348236
199,28.324160483,39.739999999999974_30.684881564801945_15.48776312960393_-30.84801339836677,1.4429520075857905
200,28.324954701,39.71699999999997_30.657881564801944_15.457763129603931_-30.823013398366772,1.4429838508749688
201,28.325416579000002,39.73199999999997_30.660881564801944_15.44576312960393_-30.679013398366774,1.4411263339475169
202,28.325878975000002,39.78799999999997_30.705881564801945_15.473763129603931_-30.530013398366773,1.438662021602766
203,28.326484407000002,39.840999999999966_30.720881564801946_15.45576312960393_-30.047013398366772,1.4322514488283489
204,28.327313522,39.84899999999997_30.727881564801947_15.45676312960393_-30.025013398366774,1.431895984921708
205,28.32812401,39.84899999999997_30.727881564801947_15.45476312960393_-30.024013398366773,1.4318906402152334
206,28.328925031,39.858999999999966_30.727881564801947_15.467763129603929_-29.993013398366774,1.43139729286094
207,28.329669727000002,39.941999999999965_30.78088156480195_15.464763129603929_-29.557013398366774,1.4251555912463478
208,28.330408189,39.950999999999965_30.77288156480195_15.43476312960393_-29.418013398366774,1.4234575079112464
209,28.331059236,39.97699999999997_30.79688156480195_15.44376312960393_-29.338013398366776,1.4221536641418324
210,28.331823915,39.947999999999965_30.66588156480195_15.36976312960393_-29.136013398366774,1.4205193727948888
211,28.332559840000002,39.95299999999997_30.65888156480195_15.33976312960393_-28.997013398366775,1.4188167928504902
212,28.496789474,39.95199999999997_30.657881564801947_15.335763129603931_-28.995013398366776,1.4188145577205213
213,28.497958722,39.61099999999997_30.22288156480195_14.81476312960393_-28.903013398366777,1.4231253663306007
214,28.498890721000002,39.64099999999997_30.238881564801947_14.367763129603931_-28.429013398366777,1.4182705566426907
215,28.500225267,39.63699999999997_30.230881564801948_14.354763129603931_-28.387013398366776,1.417812796380451
216,28.501690873,39.63399999999997_30.22288156480195_14.351763129603931_-28.363013398366775,1.417553765996057
217,28.667309819,39.63499999999997_30.221881564801947_14.351763129603931_-28.348013398366774,1.417352855268425
218,28.668196032,39.63099999999997_30.214881564801946_14.340763129603932_-28.336013398366774,1.4172838652709168
219,28.668942495,39.63399999999997_30.213881564801945_14.324763129603932_-28.278013398366774,1.4165560053863522
220,28.669745127000002,39.59099999999997_30.166881564801944_14.270763129603932_-28.224013398366775,1.4164501116111778
221,28.670458939,39.57699999999997_30.146881564801944_13.771763129603931_-27.828013398366775,1.4130923860447913
222,28.671265585,39.57199999999997_30.139881564801943_13.76676312960393_-27.827013398366773,1.413153121942335
223,28.672076136,39.57199999999997_30.139881564801943_13.765763129603931_-27.824013398366773,1.4131160695923743
224,28.672891516,39.56799999999997_30.13288156480194_13.75076312960393_-27.789013398366773,1.4127470382056688
225,28.673655517,39.45299999999997_30.01288156480194_13.553763129603931_-27.711013398366774,1.413507749118055
226,28.674462397,39.453999999999965_30.01388156480194_13.553763129603931_-27.707013398366772,1.4134438430456608
227,28.67493719,39.45799999999996_30.00988156480194_13.530763129603931_-27.580013398366773,1.4117945766780884
228,28.675658657,39.493999999999964_30.03588156480194_13.526763129603932_-27.412013398366774,1.4092180251500999
229,28.858748349000003,39.496999999999964_30.03888156480194_13.523763129603932_-27.402013398366773,1.4090636741879086
230,28.860059944,39.45499999999996_29.97788156480194_13.476763129603931_-27.342013398366774,1.408892744368953
231,28.861973896000002,39.46199999999996_29.98288156480194_13.478763129603932_-27.298013398366773,1.4082242207992997
232,28.862688348000002,39.46799999999996_29.97388156480194_13.450763129603931_-27.129013398366773,1.4060102441600473
233,28.863472292,39.43199999999996_29.84088156480194_13.369763129603932_-26.93601339836677,1.4044171380211132
234,28.864198344000002,39.45899999999996_29.84188156480194_13.311763129603932_-26.594013398366773,1.3997297438313265
235,28.864945055,39.05599999999996_29.43788156480194_12.719763129603932_-26.50001339836677,1.40435727836525
236,28.865619463,39.07399999999996_29.450881564801943_12.712763129603932_-26.425013398366772,1.4031774795697087
237,28.866473619,39.096999999999966_29.464881564801942_12.724763129603932_-26.330013398366773,1.4016160807486315
238,28.867301438000002,39.109999999999964_29.473881564801943_12.726763129603933_-26.263013398366773,1.4005565280518233
239,28.86804815,39.11999999999996_29.476881564801943_12.725763129603934_-26.171013398366775,1.3991944911922618
240,30.465461152,39.11999999999996_29.476881564801943_12.725763129603934_-26.163013398366775,1.399081014090568
241,30.466289887,38.77699999999996_29.04288156480194_12.211763129603934_-26.077013398366777,1.4034189686626846
242,30.467098433,38.76399999999996_29.02488156480194_12.192763129603934_-26.036013398366777,1.4030510093747224
243,30.754622672,38.80199999999996_29.034881564801942_12.172763129603934_-25.590013398366775,1.3964813694024185
244,30.755318708999997,38.790999999999954_29.002881564801942_12.115763129603934_-25.400013398366774,1.3941403235535055
245,30.756054779,38.80999999999995_29.016881564801942_12.097763129603933_-25.253013398366775,1.3919109833060506
246,30.75697671,38.808999999999955_29.00988156480194_12.067763129603934_-25.135013398366777,1.3903364570004086
247,30.757913410000004,38.85999999999996_29.04588156480194_12.085763129603935_-24.980013398366776,1.3875918499418307
248,30.759173039,38.85599999999996_29.04188156480194_12.075763129603935_-24.978013398366777,1.3876363131954217
249,30.760217076,38.85499999999996_29.04088156480194_12.074763129603935_-24.977013398366775,1.3876347295237645
250,30.761528349,38.50499999999996_28.60288156480194_11.547763129603936_-24.885013398366777,1.3919367624259362
251,30.762605588000003,38.48699999999996_28.57988156480194_11.507763129603937_-24.853013398366777,1.391806038699182
252,30.764238506999998,38.48899999999996_28.56988156480194_11.483763129603938_-24.733013398366776,1.3901554547381219
253,30.765510744,38.45899999999996_28.536881564801938_11.448763129603938_-24.708013398366777,1.3902149118718794
254,30.766386067000003,38.45599999999996_28.51988156480194_11.408763129603939_-24.56401339836678,1.3883157086695266
255,30.767160664,38.46199999999996_28.52288156480194_11.409763129603938_-24.55001339836678,1.3880601301538167
256,30.767662444,38.46199999999996_28.50888156480194_11.391763129603937_-24.42501339836678,1.3863283866722158
257,30.768398955,38.55999999999996_28.57288156480194_11.438763129603938_-23.91601339836678,1.3777475708469826
258,30.769092947,38.60299999999996_28.58288156480194_11.445763129603938_-23.47501339836678,1.370788010725266
259,30.769917703999997,38.36699999999996_28.345881564801942_10.812763129603937_-23.38601339836678,1.3739124537008904
260,30.770746439000003,38.01299999999996_27.898881564801943_10.281763129603936_-23.29301339836678,1.3782174528800595
261,30.771654887,38.01399999999996_27.899881564801944_10.281763129603936_-23.28901339836678,1.3781459462166443
262,30.772506157,38.01599999999996_27.901881564801943_10.282763129603936_-23.28201339836678,1.3780148288172973
263,30.773512405,38.03499999999996_27.914881564801945_10.275763129603936_-23.15101339836678,1.3758576961377438
264,30.774379802000002,38.03799999999996_27.884881564801944_10.265763129603936_-23.115013398366777,1.375462818197654
265,30.775498027,38.05699999999996_27.898881564801943_10.276763129603935_-23.05501339836678,1.3743327828933163
266,30.776217189000004,38.10299999999996_27.915881564801943_10.268763129603936_-22.699013398366777,1.368509042484084
267,30.777111949,38.12599999999996_27.933881564801943_9.821763129603937_-22.259013398366776,1.362955308626017
268,30.777928642000003,38.142999999999965_27.908881564801945_9.775763129603938_-21.847013398366776,1.3566112776289712
269,30.778755689000004,38.075999999999965_27.830881564801945_9.707763129603938_-21.806013398366776,1.3568795658335024
270,30.779358299,38.08299999999996_27.834881564801947_9.662763129603938_-21.674013398366775,1.354870599901347
271,30.780677752,38.081999999999965_27.831881564801947_9.653763129603938_-21.638013398366773,1.3543434441192514
272,30.781616058999997,37.99799999999996_27.737881564801945_9.565763129603939_-21.575013398366774,1.3544794819591988
273,30.782484942,37.97199999999996_27.709881564801947_9.54576312960394_-21.558013398366775,1.3545318425293638
274,30.783326349000003,37.84299999999996_27.567881564801947_9.34876312960394_-21.448013398366776,1.354729136538586
275,30.783944784000003,37.82599999999996_27.546881564801946_9.30976312960394_-21.316013398366774,1.352907350029357
276,30.784819592,37.82499999999996_27.539881564801945_9.30076312960394_-21.276013398366775,1.3523268287761163
277,30.785651567,37.82199999999996_27.536881564801945_9.29776312960394_-21.278013398366774,1.352398274748237
278,30.786555246000002,37.82199999999996_27.537881564801946_9.29576312960394_-21.277013398366773,1.3523842352613547
279,30.787437124000004,37.74999999999996_27.443881564801945_9.22376312960394_-21.25301339836677,1.3530342383682892
280,30.788260104,37.759999999999955_27.451881564801944_9.21976312960394_-21.18501339836677,1.351854748866468
281,30.788870437000003,37.76499999999996_27.455881564801945_9.21976312960394_-21.16801339836677,1.351534642712506
282,30.790021061,37.72099999999996_27.389881564801946_9.115763129603941_-21.038013398366772,1.350293572972824
283,30.791312326,37.72099999999996_27.390881564801948_9.11376312960394_-21.03701339836677,1.3502793974205776
284,30.792340472000003,37.76999999999996_27.404881564801947_9.10876312960394_-20.54901339836677,1.3419714612570068
285,30.793089874,37.69299999999996_27.28988156480195_8.869763129603939_-20.15901339836677,1.3372083237670327
286,31.237737951000003,37.706999999999965_27.30188156480195_8.873763129603939_-20.111013398366772,1.3362708901708564
287,31.367042415000004,37.74899999999997_27.33688156480195_8.89176312960394_-19.960013398366772,1.3333232882540347
288,31.367779988,37.743999999999964_27.32888156480195_8.88476312960394_-19.945013398366772,1.3331559918327986
289,31.368638995999998,37.73999999999997_27.32488156480195_8.879763129603939_-19.946013398366773,1.3332269555742877
290,31.3694437,37.75099999999997_27.326881564801948_8.417763129603939_-19.486013398366772,1.3269676801140338
291,31.370243411,37.75599999999997_27.31088156480195_8.369763129603939_-19.304013398366774,1.3240887118297908
292,31.371173799999998,37.74999999999997_27.29988156480195_8.351763129603938_-19.243013398366774,1.3231886144111717
293,31.668075038,37.751999999999974_27.30088156480195_8.352763129603938_-19.234013398366773,1.3230182125753605
294,31.668779067,37.77499999999998_27.31488156480195_8.354763129603938_-19.124013398366774,1.3209665868883138
295,31.669338372000002,37.754999999999974_27.280881564801952_8.31476312960394_-19.029013398366775,1.3197222700294529
296,31.670236004,37.754999999999974_27.280881564801952_8.31176312960394_-19.007013398366777,1.319355876485095
297,31.670784247000004,37.74999999999997_27.266881564801952_8.292763129603939_-18.885013398366777,1.3174144979418487
298,31.672107549,37.74999999999997_27.258881564801953_8.305763129603939_-18.86901339836678,1.3171328222247927
299,31.672816941000004,37.75099999999997_27.253881564801954_8.280763129603939_-18.80001339836678,1.3160481231323367
300,31.673829712000003,37.71699999999997_27.197881564801953_8.249763129603938_-18.73601339836678,1.3154564169338103
301,31.674346885000002,37.72099999999997_27.195881564801955_8.233763129603938_-18.63701339836678,1.313792816903736
302,31.675063832000003,37.36899999999997_26.787881564801953_7.683763129603938_-18.44601339836678,1.3157580818569004
303,31.675626777,37.35599999999997_26.763881564801952_7.6527631296039385_-18.36001339836678,1.3145265725612507
304,31.676430532999998,37.35999999999997_26.76588156480195_7.641763129603938_-18.28101339836678,1.313151639314465
305,31.677185734000002,37.34599999999997_26.74588156480195_7.593763129603938_-18.180013398366782,1.3116925344869743
306,31.678468815,37.32399999999997_26.699881564801952_7.512763129603938_-17.986013398366783,1.3088508097694722
307,31.679499893000003,37.31599999999997_26.679881564801953_6.9797631296039375_-17.618013398366784,1.3041825159655938
308,31.680338618000004,37.261999999999965_26.590881564801954_6.861763129603937_-17.303013398366783,1.2995761681433553
309,31.681198302000002,37.124999999999964_26.449881564801956_6.207763129603937_-17.148013398366782,1.3001219459969373
310,31.682027712000004,36.89199999999997_26.215881564801954_5.584763129603937_-17.055013398366782,1.3025287726526766
311,31.682887050999998,36.89499999999997_26.209881564801954_5.608763129603937_-17.027013398366783,1.301957874177504
312,31.683810369000003,36.81299999999997_26.100881564801952_5.528763129603937_-17.002013398366785,1.302633497356844
313,31.815569661999998,36.80899999999997_26.095881564801953_5.521763129603937_-16.993013398366784,1.302532771773953
314,31.816404037,36.78199999999997_26.033881564801952_5.451763129603937_-16.718013398366786,1.2981245669744736
315,31.817387714000002,36.782999999999966_26.030881564801952_5.441763129603937_-16.665013398366785,1.297190540002764
316,31.818135135000002,36.785999999999966_26.033881564801952_5.444763129603937_-16.650013398366784,1.2968778344458394
317,32.211974170999994,36.79399999999997_26.03588156480195_5.445763129603938_-16.617013398366783,1.296221303572619
318,32.212730301,36.55599999999997_25.79688156480195_4.833763129603938_-16.525013398366784,1.2986130531971816
319,32.213513471999995,36.62799999999997_25.77388156480195_4.882763129603938_-16.358013398366783,1.2951279157756228
320,32.214247635999996,36.330999999999975_25.475881564801952_4.223763129603938_-16.257013398366784,1.2980192653256633
321,32.215031044,36.15199999999997_25.296881564801954_3.9157631296039384_-16.182013398366784,1.2992293369713726
322,32.344856922999995,36.14599999999997_25.288881564801954_3.9057631296039386_-16.156013398366785,1.2988354532878523
323,32.345431647,36.083999999999975_25.194881564801953_3.7437631296039386_-15.842013398366785,1.2941090235615471
324,32.346239464,36.080999999999975_25.191881564801953_3.7367631296039385_-15.841013398366785,1.2941391963144357
325,32.346973489,36.11899999999997_25.219881564801952_3.7547631296039383_-15.670013398366786,1.2905186584280335
326,32.347751972,36.18599999999997_25.191881564801953_3.7997631296039382_-15.505013398366787,1.287043461510835
327,32.520862869,36.22099999999997_25.218881564801954_3.7797631296039382_-15.344013398366787,1.2837344738146712
328,32.522126791999995,36.224999999999966_25.216881564801955_3.7867631296039383_-15.316013398366787,1.2831670952816083
329,32.523418498,36.203999999999965_25.192881564801954_3.7487631296039385_-15.273013398366787,1.2826608136155064
330,32.711829664999996,36.19899999999996_25.186881564801954_3.7377631296039384_-15.259013398366788,1.2824749000910542
331,32.713325129999994,36.206999999999965_25.189881564801954_3.7337631296039384_-15.213013398366789,1.281551956424802
332,32.714014551999995,36.21399999999996_25.191881564801953_3.7367631296039385_-15.17301339836679,1.2807322086530566
333,32.715039712999996,36.209999999999965_25.187881564801952_3.7407631296039385_-15.16501339836679,1.2806028448495357
334,32.716182536999995,36.27799999999996_25.164881564801952_3.7857631296039385_-15.00601339836679,1.2771939130032472
335,32.876965413,36.27899999999996_25.158881564801952_3.7697631296039384_-14.921013398366789,1.2756222633587173
336,32.878398565,36.27399999999996_25.150881564801953_3.7647631296039386_-14.918013398366789,1.2756373699783015
337,32.879299949,35.99699999999996_24.863881564801954_3.1387631296039387_-14.816013398366788,1.2780618941281954
338,32.880225575,35.71899999999996_24.585881564801955_2.4647631296039387_-14.715013398366787,1.280607280670281
339,32.881243346999995,35.71799999999996_24.581881564801954_2.455763129603939_-14.681013398366787,1.2799875115283026
340,32.882385840999994,35.71999999999996_24.576881564801955_2.474763129603939_-14.654013398366788,1.2794148676903332
341,32.882832107,35.69899999999996_24.535881564801954_2.429763129603939_-14.537013398366787,1.2775233327442432
342,32.88361294,35.69399999999996_24.514881564801954_2.390763129603939_-14.413013398366786,1.2753024441837968
343,33.073421769999996,35.70999999999996_24.523881564801954_2.3967631296039387_-14.329013398366786,1.2735057736021833
344,33.074537277999994,35.66399999999996_24.395881564801954_2.306763129603939_-14.167013398366786,1.2713330800803884
345,33.075467771,35.31299999999996_23.957881564801955_1.777763129603939_-14.079013398366786,1.2747156709675267
346,33.076188949,34.97899999999996_23.558881564801954_1.228763129603939_-13.869013398366786,1.2754506150490215
347,33.077766405999995,34.97599999999996_23.551881564801953_1.227763129603939_-13.851013398366785,1.2751332161007447
348,33.079089601,34.991999999999955_23.562881564801952_1.235763129603939_-13.786013398366785,1.2736559364785809
349,33.080114890999994,34.972999999999956_23.540881564801953_1.1987631296039392_-13.751013398366785,1.2732375537016039
350,33.080759973999996,34.58099999999995_23.098881564801953_0.5837631296039392_-13.527013398366785,1.2742958436769536
351,33.285223294,34.58399999999995_23.100881564801952_0.5867631296039392_-13.510013398366786,1.2739109739044046
352,33.443579660999994,34.58799999999995_23.10588156480195_0.5757631296039392_-13.474013398366786,1.27315152422333
353,33.444259777,34.62499999999995_23.13088156480195_0.5877631296039392_-13.301013398366786,1.269227095917929
354,33.445151661,34.62499999999995_23.13188156480195_0.5867631296039392_-13.299013398366785,1.269183643302883
355,33.445999261999994,34.60199999999995_23.10488156480195_0.5567631296039391_-13.274013398366785,1.2689819051468545
356,33.447046092,34.61699999999995_23.10788156480195_0.5447631296039391_-13.130013398366785,1.2659251053860927
357,33.585422023,34.608999999999945_23.09388156480195_0.5267631296039391_-13.105013398366784,1.2655547962664846
358,33.586284692999996,34.66199999999994_23.10888156480195_0.5087631296039391_-12.622013398366784,1.255147989962398
359,33.864870634999996,34.660999999999945_23.10788156480195_0.5057631296039391_-12.621013398366784,1.2551442750794082
360,33.866334339,34.660999999999945_23.10788156480195_0.5037631296039391_-12.620013398366785,1.2551286931198231
361,33.867202391999996,34.67099999999994_23.10788156480195_0.5167631296039391_-12.589013398366784,1.2543928182739168
362,33.867970639,34.75399999999994_23.16088156480195_0.5137631296039391_-12.153013398366785,1.244565456855528
363,33.868729017,34.76299999999994_23.15288156480195_0.4837631296039391_-12.014013398366785,1.2416887239869834
364,34.000253277999995,34.77299999999994_23.16088156480195_0.4797631296039391_-11.957013398366785,1.2404078497151199
365,34.001407121,34.743999999999936_23.02988156480195_0.40576312960393907_-11.755013398366785,1.236986087295435
366,34.002313277999995,34.74899999999994_23.02288156480195_0.3757631296039391_-11.616013398366785,1.2340970737163575
367,34.003249804999996,34.74799999999994_23.021881564801948_0.3717631296039391_-11.614013398366785,1.2340736926253526
368,34.004139568999996,34.40699999999994_22.58688156480195_-0.14923687039606093_-11.522013398366784,1.2368626113776602
369,34.005097246,34.43699999999994_22.602881564801947_-0.596236870396061_-11.048013398366784,1.22753765138906
370,34.006531015,34.43299999999994_22.59488156480195_-0.609236870396061_-11.006013398366784,1.2267042952876555
